house_index,bedrooms,property_type,property_subtype,locality,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
7912,2,APARTMENT,APARTMENT,Sint-Amandsberg,,,379000,,True,,False,,,,,,,114,,
7914,2,APARTMENT,APARTMENT,Ixelles,HYPER_EQUIPPED,2,400000,False,,,False,,AS_NEW,,,False,,100,,
7915,2,APARTMENT,APARTMENT,Bruxelles,INSTALLED,2,415000,False,True,,False,,GOOD,True,29,False,,88,,UnderOption
7916,3,APARTMENT,APARTMENT,Evere,HYPER_EQUIPPED,,420000,False,True,10,False,,GOOD,,,False,,123,,UnderOption
7917,3,APARTMENT,APARTMENT,Etterbeek,HYPER_EQUIPPED,2,460000,False,True,24,False,,TO_RESTORE,,,False,,162,,
7918,2,APARTMENT,APARTMENT,DUINBERGEN,,,649000,,True,,False,,JUST_RENOVATED,,,,,107,,
7919,3,APARTMENT,DUPLEX,Uccle,SEMI_EQUIPPED,2,699000,False,True,12,False,,JUST_RENOVATED,,,False,,172,,
7920,3,HOUSE,VILLA,Knokke,HYPER_EQUIPPED,3,1690000,,True,,False,,AS_NEW,,,,732,291,732,
7921,5,HOUSE,HOUSE,Brasschaat,INSTALLED,,1980000,,,,False,,GOOD,True,3149,True,3149,689,3149,
7922,5,HOUSE,VILLA,Uccle,HYPER_EQUIPPED,4,2150000,False,True,150,False,,TO_BE_DONE_UP,True,3200,False,3237,500,3237,
7923,4,HOUSE,VILLA,Westkapelle,HYPER_EQUIPPED,4,2150000,,True,,False,,JUST_RENOVATED,,,,883,233,883,
7924,6,HOUSE,HOUSE,Uccle,HYPER_EQUIPPED,4,2200000,,True,20,False,,GOOD,True,1100,False,1921,400,1921,
7925,5,HOUSE,VILLA,Uccle,HYPER_EQUIPPED,4,2495000,False,True,,False,,GOOD,True,2800,True,3212,420,3212,
7926,6,HOUSE,HOUSE,Knokke-Zoute,HYPER_EQUIPPED,4,2950000,False,True,,False,,AS_NEW,,,,2648,285,2648,
7927,1,APARTMENT,APARTMENT,Antwerpen,USA_HYPER_EQUIPPED,1,198000,,True,10,False,,GOOD,,,False,,55,,
7928,,,,,,,,,,,,,,,,,,,,
7929,3,HOUSE,HOUSE,Bredene,,,299000,,True,,False,,GOOD,,,,274,158,274,
7931,4,HOUSE,TOWN_HOUSE,Jette,NOT_INSTALLED,2,425000,,True,,False,,TO_RENOVATE,True,150,False,238,180,238,UnderOption
7932,2,APARTMENT,APARTMENT,PULLE,INSTALLED,2,285000,,True,36,False,,AS_NEW,,,,,106,,
7930,4,HOUSE,HOUSE,Huy,,3,385000,False,True,48,False,,,True,512,False,649,155,649,UnderOption
7933,3,HOUSE,HOUSE,Bocholt,,4,295000,,True,39,False,,GOOD,True,1,False,917,157,917,
7934,2,HOUSE,HOUSE,UCCLE,,,405000,,True,,False,,TO_RENOVATE,,,,0,125,0,
7936,2,APARTMENT,GROUND_FLOOR,LINT,INSTALLED,4,299500,,True,48,False,,,,,,,78,,
7937,2,APARTMENT,APARTMENT,Berlaar,HYPER_EQUIPPED,,334000,,,,False,,,,,,,93,,
7935,2,APARTMENT,APARTMENT,Koekelberg,SEMI_EQUIPPED,2,249000,False,True,10,False,,GOOD,,,,,103,,
7938,2,APARTMENT,APARTMENT,Uccle,HYPER_EQUIPPED,2,375000,,,,False,,TO_RENOVATE,,,False,,90,,
7941,3,HOUSE,HOUSE,Izegem,,,279000,False,,,False,,TO_RENOVATE,,,,509,165,509,
7942,4,HOUSE,HOUSE,Ingelmunster,INSTALLED,,360000,,,,False,,TO_BE_DONE_UP,,,,330,261,330,
7939,3,HOUSE,HOUSE,Lier,INSTALLED,,375000,,True,,False,,TO_RENOVATE,,,,962,203,962,
7940,3,HOUSE,HOUSE,Kortrijk,,,465000,False,,,False,,,,,,230,191,230,
7944,1,APARTMENT,APARTMENT,Liège,SEMI_EQUIPPED,2,129000,False,,,False,,TO_BE_DONE_UP,,,False,,81,,
7943,3,HOUSE,HOUSE,Kraainem,HYPER_EQUIPPED,3,549000,False,True,15,False,,TO_BE_DONE_UP,True,420,False,726,157,726,UnderOption
7946,2,APARTMENT,APARTMENT,Westende,HYPER_EQUIPPED,,320000,False,True,,False,,GOOD,,,,,90,,NewlyBuilt
7945,2,APARTMENT,APARTMENT,Sint-Jans-Molenbeek,INSTALLED,3,245000,False,True,6,False,,GOOD,,,False,,86,,
7947,3,HOUSE,HOUSE,Aalst,HYPER_EQUIPPED,4,569000,,True,28,False,,AS_NEW,True,1,False,550,162,550,NewlyBuilt
7949,1,APARTMENT,APARTMENT,Anzegem,INSTALLED,2,149500,False,,,False,,GOOD,,,,,56,,
7950,2,APARTMENT,APARTMENT,Oostende,,,220000,False,True,2,False,,TO_RENOVATE,,,,,84,,
7948,2,HOUSE,HOUSE,Eeklo,,2,145000,False,,,False,,,,,False,50,80,50,
7951,2,APARTMENT,APARTMENT,PUURS-SINT-AMANDS,INSTALLED,3,224000,,True,,False,,GOOD,,,,,112,,
7952,2,APARTMENT,APARTMENT,ANTWERPEN,SEMI_EQUIPPED,2,229000,,True,,False,,GOOD,,,,,85,,
7954,2,APARTMENT,APARTMENT,Oostende,,,230000,False,True,2,False,,TO_BE_DONE_UP,,,,,99,,
7953,2,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,NOT_INSTALLED,4,230000,False,True,13,False,,AS_NEW,,,False,,98,,UnderOption
7955,0,APARTMENT,FLAT_STUDIO,Auderghem,INSTALLED,,235000,False,,,False,,GOOD,,,False,,67,,
7956,2,APARTMENT,APARTMENT,HOBOKEN,INSTALLED,,235000,,,,False,,AS_NEW,,,,,91,,
7957,3,APARTMENT,APARTMENT,Oostende,,,238000,False,True,1,False,,TO_BE_DONE_UP,,,,,84,,UnderOption
7958,2,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,INSTALLED,2,239000,False,True,4,False,,AS_NEW,,,False,,105,,UnderOption
7959,2,APARTMENT,APARTMENT,Sint-Pieters-Leeuw,INSTALLED,,239000,False,True,2,False,,GOOD,,,,,85,,UnderOption
7960,1,APARTMENT,APARTMENT,ANTWERPEN 2060,INSTALLED,,239500,,True,12,False,,GOOD,,,,,56,,
7961,2,APARTMENT,APARTMENT,Antwerpen Borgerhout,INSTALLED,2,239900,False,True,1,False,,AS_NEW,,,False,,79,,
7962,2,APARTMENT,APARTMENT,Bredene,,,240000,False,True,5,False,,JUST_RENOVATED,,,,,64,,UnderOption
7963,2,APARTMENT,APARTMENT,BERCHEM,SEMI_EQUIPPED,2,245000,,,,False,,GOOD,,,,,79,,
7964,2,APARTMENT,APARTMENT,Ukkel,INSTALLED,2,249000,False,True,14,False,,GOOD,,,,,75,,UnderOption
7966,2,APARTMENT,APARTMENT,WILRIJK,INSTALLED,2,255000,,,,False,,GOOD,,,,,80,,UnderOption
7965,2,APARTMENT,APARTMENT,SINT-NIKLAAS,INSTALLED,2,249000,,True,7,False,,GOOD,,,,,90,,
7967,2,APARTMENT,APARTMENT,Oostende,,,260000,,True,7,False,,GOOD,,,,,80,,
7969,2,APARTMENT,APARTMENT,Aalst (9300),INSTALLED,,265000,,True,20,False,,GOOD,,,,,125,,
7970,2,APARTMENT,PENTHOUSE,Woluwe-Saint-Lambert,NOT_INSTALLED,2,269500,False,True,16,False,,TO_BE_DONE_UP,,,False,,75,,UnderOption
7971,2,APARTMENT,APARTMENT,Forest,INSTALLED,2,275000,False,True,11,False,,TO_BE_DONE_UP,,,False,,98,,UnderOption
7972,1,APARTMENT,APARTMENT,Bruxelles,INSTALLED,2,285000,False,,,False,,GOOD,,,False,,79,,UnderOption
7973,2,APARTMENT,APARTMENT,NIEUWPOORT,INSTALLED,2,295000,True,True,3,False,,GOOD,,,,,70,,
7974,2,APARTMENT,APARTMENT,Kruisem,,2,295000,False,True,4,False,,GOOD,,,,,98,,
7975,3,APARTMENT,APARTMENT,Kluisbergen,,2,299000,False,True,6,False,,GOOD,,,,,108,,
7968,2,APARTMENT,APARTMENT,KONTICH,INSTALLED,2,265000,False,True,8,False,,JUST_RENOVATED,,,,,70,,UnderOption
7976,2,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,INSTALLED,2,315000,False,True,5,False,,GOOD,,,False,,88,,UnderOption
7977,2,APARTMENT,APARTMENT,Sint-Amandsberg,,,319000,False,True,6,False,,JUST_RENOVATED,,,,,88,,UnderOption
7978,4,APARTMENT,APARTMENT,ANTWERPEN,INSTALLED,2,325000,,,,False,,JUST_RENOVATED,,,,,134,,
7979,1,APARTMENT,GROUND_FLOOR,Uccle,HYPER_EQUIPPED,2,328000,False,True,5,False,,JUST_RENOVATED,,,False,,82,,
7980,8,HOUSE,APARTMENT_BLOCK,ETHE,SEMI_EQUIPPED,4,950000,,,,False,,GOOD,True,900,,1115,580,1115,UnderOption
7982,6,HOUSE,HOUSE,Ixelles,INSTALLED,2,1050000,False,,,False,,TO_BE_DONE_UP,,,False,125,327,125,
7981,6,HOUSE,APARTMENT_BLOCK,Ixelles,INSTALLED,2,1050000,False,,,False,,TO_BE_DONE_UP,,,False,125,327,125,
7983,4,HOUSE,VILLA,Woluwe-Saint-Pierre,HYPER_EQUIPPED,4,1050000,False,True,12,False,,AS_NEW,True,300,False,592,210,592,
7985,3,HOUSE,HOUSE,AALST,HYPER_EQUIPPED,4,1195000,,,,False,,AS_NEW,,,,1119,385,1119,
7984,5,HOUSE,HOUSE,Kraainem,INSTALLED,3,1195000,False,True,36,False,,AS_NEW,True,200,False,335,256,335,UnderOption
7988,3,HOUSE,VILLA,Meise,USA_INSTALLED,4,1250000,,True,40,False,,AS_NEW,True,1,False,1250,235,1250,
7986,3,HOUSE,HOUSE,AALST,HYPER_EQUIPPED,4,1195000,,,,False,,AS_NEW,,,,1119,385,1119,
7989,0,HOUSE,OTHER_PROPERTY,SINT-PAUWELS,INSTALLED,4,1275000,,,,False,,GOOD,,,,1147,636,1147,
7987,12,HOUSE,HOUSE,Sint-Pieters-Leeuw Vlezenbeek,HYPER_EQUIPPED,3,1200000,False,True,100,False,,JUST_RENOVATED,True,800,False,1000,350,1000,
7991,5,HOUSE,HOUSE,Woluwe-Saint-Pierre,HYPER_EQUIPPED,4,1375000,False,True,,False,,GOOD,,,True,550,340,550,UnderOption
7992,2,HOUSE,VILLA,Grobbendonk,,4,1495000,,,,False,,GOOD,True,785,,785,700,785,
7993,4,HOUSE,VILLA,Brasschaat,USA_HYPER_EQUIPPED,4,1495000,,True,1,True,1,JUST_RENOVATED,True,1,True,6803,250,6803,
7990,4,HOUSE,EXCEPTIONAL_PROPERTY,Bever,HYPER_EQUIPPED,4,1295000,False,True,125,False,,AS_NEW,True,4200,False,4830,349,4830,
7994,7,HOUSE,HOUSE,Knokke-Heist,HYPER_EQUIPPED,2,1495000,False,True,,False,,GOOD,,,,75,240,75,
7996,4,HOUSE,HOUSE,Knokke-Heist,HYPER_EQUIPPED,4,1595000,False,True,,False,,AS_NEW,,,,1002,285,1002,
7998,4,HOUSE,HOUSE,Knokke-Heist,HYPER_EQUIPPED,4,2150000,False,True,,False,,JUST_RENOVATED,,,True,883,233,883,
7995,5,HOUSE,VILLA,Grimbergen,,4,1550000,,True,40,False,,AS_NEW,True,1200,True,1225,362,1225,
7997,8,HOUSE,APARTMENT_BLOCK,Woluwe-Saint-Lambert,SEMI_EQUIPPED,2,1670000,False,True,30,False,,GOOD,True,100,False,315,650,315,UnderOption
8000,4,HOUSE,HOUSE,Knokke-Zoute,HYPER_EQUIPPED,3,3950000,False,True,,False,,GOOD,,,,500,344,500,
7999,5,HOUSE,HOUSE,Nivelles,INSTALLED,4,2490000,False,True,,False,,GOOD,,,True,28560,587,28560,
8001,6,HOUSE,HOUSE,Knokke-Zoute,HYPER_EQUIPPED,3,4350000,False,True,,False,,AS_NEW,,,,900,289,900,
8002,6,HOUSE,VILLA,Knokke-Heist,HYPER_EQUIPPED,4,5695000,False,True,,True,1,JUST_RENOVATED,True,988,True,988,289,988,
8006,3,HOUSE,HOUSE,ROESELARE,,3,639000,,,,False,,,,,,420,224,420,NewlyBuilt
8005,3,HOUSE,HOUSE,Zele,HYPER_EQUIPPED,3,330000,False,True,,False,,AS_NEW,,,False,118,140,118,NewlyBuilt
8004,2,APARTMENT,APARTMENT,Fléron,SEMI_EQUIPPED,3,219000,False,True,25,False,,GOOD,True,21,False,,100,,
8003,6,HOUSE,VILLA,Knokke-Heist,HYPER_EQUIPPED,4,5695000,False,True,,True,1,JUST_RENOVATED,True,988,True,988,289,988,
8009,3,HOUSE,HOUSE,Halle,,2,229000,,,,False,,,,,,50,123,50,
8008,2,HOUSE,HOUSE,LEVAL-TRAHEGNIES,INSTALLED,3,150000,,True,,False,,TO_RENOVATE,,,,690,144,690,
8010,2,APARTMENT,APARTMENT,Knokke-Heist,,,379000,False,True,,False,,TO_BE_DONE_UP,,,,,,,
8007,3,HOUSE,HOUSE,Herzele,,4,431768,,,,False,,GOOD,,,,463,162,463,NewlyBuilt
8011,5,HOUSE,HOUSE,Gent Mariakerke,HYPER_EQUIPPED,3,439750,False,True,13,False,,,True,39,False,149,172,149,NewlyBuilt
8013,4,HOUSE,HOUSE,Merchtem,HYPER_EQUIPPED,3,329000,False,True,,False,,GOOD,,,False,561,180,561,
8014,4,HOUSE,VILLA,Frasnes-lez-Anvaing,NOT_INSTALLED,3,379000,,True,20,False,,AS_NEW,True,600,False,817,183,817,NewlyBuilt
8012,6,HOUSE,VILLA,Schilde,INSTALLED,4,779000,,True,71,False,,GOOD,True,615,,1148,253,1148,
8018,2,HOUSE,HOUSE,AVELGEM,INSTALLED,,140000,,,,False,,GOOD,,,,85,135,85,
8017,2,HOUSE,HOUSE,TARCIENNE,NOT_INSTALLED,3,129000,,,,False,,GOOD,,,,111,152,111,
8015,5,HOUSE,HOUSE,Uccle,HYPER_EQUIPPED,2,786000,False,True,51,False,,AS_NEW,True,85,False,210,284,210,NewlyBuilt
8016,5,HOUSE,HOUSE,Uccle,HYPER_EQUIPPED,2,794000,False,True,74,False,,AS_NEW,True,85,False,210,292,210,NewlyBuilt
8022,3,HOUSE,HOUSE,Bruxelles,HYPER_EQUIPPED,2,395000,False,True,25,False,,TO_BE_DONE_UP,,,False,118,125,118,
8019,3,HOUSE,HOUSE,Erpe-Mere,INSTALLED,,270000,False,,,False,,TO_BE_DONE_UP,,,,209,203,209,UnderOption
8021,3,HOUSE,HOUSE,Kortrijk,INSTALLED,3,375000,,,,False,,GOOD,,,,623,217,623,
8020,2,HOUSE,HOUSE,Evergem,INSTALLED,,349000,False,,,False,,GOOD,True,305,False,404,132,404,
8023,4,HOUSE,VILLA,Aalst Meldert,,4,439000,False,True,,False,,GOOD,,,,1299,211,1299,
8025,3,HOUSE,HOUSE,Dendermonde,INSTALLED,3,465000,False,True,,False,,AS_NEW,True,300,False,300,151,300,
8024,4,HOUSE,HOUSE,Beerse,HYPER_EQUIPPED,4,449000,False,,,False,,GOOD,,,False,720,233,720,
8026,8,HOUSE,HOUSE,Torhout,,4,479000,,,,False,,GOOD,,,False,808,380,808,
8028,4,HOUSE,HOUSE,Gent,INSTALLED,,765000,,True,,False,,GOOD,,,,133,220,133,
8030,4,HOUSE,HOUSE,ANTWERPEN,INSTALLED,,850000,,True,,False,,JUST_RENOVATED,,,,0,217,0,
8027,4,HOUSE,HOUSE,Nazareth,HYPER_EQUIPPED,4,649000,False,True,29,False,,GOOD,True,442,False,6454,302,6454,
8029,4,HOUSE,VILLA,Hechtel-Eksel,,4,795000,,,,False,,AS_NEW,,,True,33589,808,33589,
8031,3,HOUSE,HOUSE,Watermael-Boitsfort,INSTALLED,2,925000,False,True,17,False,,AS_NEW,True,150,False,227,203,227,
8034,5,HOUSE,HOUSE,Fumal,,3,199000,False,,,False,,,,,False,966,186,966,
8033,5,HOUSE,HOUSE,Fumal,,3,169000,False,,,False,,,,,False,655,186,655,
8032,5,HOUSE,HOUSE,Gent,,4,1050000,,True,,False,,AS_NEW,,,,1790,237,1790,
8035,2,APARTMENT,APARTMENT,Antwerpen,,,229000,,True,5,False,,GOOD,,,,,106,,
8037,4,HOUSE,HOUSE,GENT,SEMI_EQUIPPED,2,255000,,,,False,,TO_BE_DONE_UP,,,,50,148,50,
8038,4,HOUSE,HOUSE,Ninove,INSTALLED,4,449000,False,True,,False,,TO_RENOVATE,,,False,5320,220,5320,
8036,3,HOUSE,HOUSE,Anhée,INSTALLED,4,249000,False,True,22,False,,AS_NEW,,,False,401,80,401,
8042,2,APARTMENT,APARTMENT,ANTWERPEN,INSTALLED,,1165000,,True,60,False,,AS_NEW,,,,,172,,
8040,3,APARTMENT,APARTMENT,Duinbergen,,4,995000,,True,,False,,AS_NEW,,,,,100,,
8039,3,HOUSE,HOUSE,Durbuy,INSTALLED,,475000,,,,False,,GOOD,,,,1509,128,1509,
8041,3,APARTMENT,PENTHOUSE,Turnhout,,,1095000,,True,,False,,GOOD,,,,,315,,
8043,3,APARTMENT,APARTMENT,Knokke,,,1195000,True,True,,False,,GOOD,,,,,105,,
8044,3,APARTMENT,APARTMENT,Knokke,HYPER_EQUIPPED,2,1195000,True,True,,False,,AS_NEW,,,,,105,,
8046,2,APARTMENT,APARTMENT,Knokke,HYPER_EQUIPPED,4,1335000,,True,,False,,AS_NEW,,,,,76,,
8048,3,APARTMENT,APARTMENT,Knokke-Heist,INSTALLED,,1375000,False,True,,False,,JUST_RENOVATED,,,,,84,,
8047,3,APARTMENT,APARTMENT,Knokke-Zoute,HYPER_EQUIPPED,3,1370000,True,True,,False,,JUST_RENOVATED,,,,,110,,
8045,4,HOUSE,MIXED_USE_BUILDING,Oudenaarde,,4,1250000,False,True,,False,,GOOD,,,,33827,240,33827,
8050,2,APARTMENT,APARTMENT,Knokke,,,1445000,False,True,,False,,GOOD,,,,,97,,UnderOption
8051,3,APARTMENT,APARTMENT,Knokke-Heist,HYPER_EQUIPPED,2,1495000,False,True,,False,,GOOD,,,,,131,,
8049,3,APARTMENT,APARTMENT,Knokke-Heist,,,1375000,,True,,False,,JUST_RENOVATED,,,,,84,,
8053,2,APARTMENT,APARTMENT,Knokke,,,1600000,,True,,False,,GOOD,,,,,94,,
8052,4,APARTMENT,APARTMENT,WOLUWE-SAINT-PIERRE,HYPER_EQUIPPED,2,1600000,,,,True,1,JUST_RENOVATED,,,,,290,,
8054,3,APARTMENT,APARTMENT,Knokke-Heist,HYPER_EQUIPPED,3,1650000,True,True,,False,,GOOD,,,,,106,,
8055,3,APARTMENT,APARTMENT,Knokke-Zoute,INSTALLED,,1675000,False,True,,False,,JUST_RENOVATED,,,,,117,,
8056,4,APARTMENT,APARTMENT,Knokke-Heist,,,1695000,,True,,False,,AS_NEW,,,,,128,,
8058,2,APARTMENT,APARTMENT,Knokke,,,1950000,,True,,False,,AS_NEW,,,,,128,,
8057,4,APARTMENT,APARTMENT,Knokke,HYPER_EQUIPPED,3,1695000,,True,,False,,AS_NEW,,,,,128,,
8061,3,APARTMENT,APARTMENT,Knokke,,,1995000,False,True,,False,,JUST_RENOVATED,,,,,140,,
8059,3,APARTMENT,APARTMENT,Knokke-Zoute,,,1955000,True,True,,False,,GOOD,,,,,145,,
8060,3,APARTMENT,DUPLEX,Knokke-Heist,HYPER_EQUIPPED,,1995000,False,True,14,False,,GOOD,,,,,215,,
8063,2,APARTMENT,APARTMENT,Knokke,,,2375000,,True,,False,,AS_NEW,,,,,105,,
8064,3,APARTMENT,APARTMENT,Knokke,,,2395000,,True,,False,,JUST_RENOVATED,,,,,133,,
8062,3,APARTMENT,PENTHOUSE,Knokke,HYPER_EQUIPPED,2,2350000,,True,,False,,AS_NEW,,,,,92,,
8065,3,APARTMENT,APARTMENT,Knokke-Zoute,HYPER_EQUIPPED,3,2400000,True,True,,False,,JUST_RENOVATED,,,,,108,,
8066,3,APARTMENT,APARTMENT,Knokke-Zoute,HYPER_EQUIPPED,2,3850000,False,True,,False,,GOOD,,,,,182,,
8067,5,HOUSE,HOUSE,Knokke-Zoute,HYPER_EQUIPPED,4,6495000,False,True,,False,,JUST_RENOVATED,,,True,1106,535,1106,
8069,0,APARTMENT,FLAT_STUDIO,Zeebrugge,INSTALLED,1,158000,False,,,False,,JUST_RENOVATED,,,,,33,,
8068,2,APARTMENT,APARTMENT,ENGIS,INSTALLED,3,119000,,,,False,,GOOD,True,75,,,80,,UnderOption
8070,3,APARTMENT,APARTMENT,Knokke,,,1370000,,True,,False,,AS_NEW,,,,,110,,
8071,3,APARTMENT,APARTMENT,Knokke,,,1375000,,True,,False,,AS_NEW,,,,,84,,
8072,3,APARTMENT,APARTMENT,Knokke,HYPER_EQUIPPED,2,1375000,True,True,,False,,AS_NEW,,,,,84,,
8073,3,APARTMENT,APARTMENT,Knokke-Heist,HYPER_EQUIPPED,2,1375000,True,True,,False,,JUST_RENOVATED,,,,,84,,
8074,3,APARTMENT,APARTMENT,Knokke,,2,1385000,,True,,False,,GOOD,,,,,121,,
8078,3,APARTMENT,APARTMENT,Knokke,,,1595000,,True,,False,,AS_NEW,,,,,140,,
8075,3,APARTMENT,APARTMENT,Duinbergen,,2,1385000,,True,,False,,GOOD,,,,,121,,
8076,2,APARTMENT,APARTMENT,Knokke-Heist,,,1590000,False,True,,False,,GOOD,,,,,90,,
8077,3,APARTMENT,APARTMENT,Knokke,,,1595000,True,,,False,,GOOD,,,,,90,,
8079,3,APARTMENT,APARTMENT,Knokke-Heist,,,1650000,True,True,,False,,JUST_RENOVATED,,,,,106,,
8080,3,APARTMENT,APARTMENT,Knokke,HYPER_EQUIPPED,3,1650000,,,,False,,JUST_RENOVATED,,,,,125,,
8082,3,APARTMENT,APARTMENT,Knokke,,,2990000,,True,,False,,AS_NEW,,,,,181,,
8081,3,APARTMENT,APARTMENT,Knokke-Zoute,INSTALLED,,2790000,,True,,False,,AS_NEW,,,True,,147,,
8083,4,APARTMENT,APARTMENT,Knokke-Zoute,,,3295000,True,True,,False,,JUST_RENOVATED,,,,,154,,
8084,2,APARTMENT,APARTMENT,Strombeek-Bever,INSTALLED,,225000,False,True,,False,,,,,,,90,,
8085,3,HOUSE,HOUSE,HUY,INSTALLED,3,229000,,True,8,False,,JUST_RENOVATED,True,50,,570,109,570,
8086,2,APARTMENT,APARTMENT,HOBOKEN,INSTALLED,4,230000,,True,12,False,,GOOD,,,,,91,,
8087,2,APARTMENT,APARTMENT,Antwerpen (2000),INSTALLED,,359000,,True,,False,,JUST_RENOVATED,,,,,86,,UnderOption
8088,3,HOUSE,HOUSE,Erembodegem,,,449000,False,True,,False,,GOOD,,,,420,179,420,
8089,4,HOUSE,HOUSE,FRAITURE,INSTALLED,4,749000,,True,70,False,,GOOD,,,True,7015,340,7015,
8090,5,APARTMENT,PENTHOUSE,Uccle,HYPER_EQUIPPED,2,995000,False,True,65,False,,AS_NEW,,,False,,288,,
8092,2,APARTMENT,APARTMENT,Aalst,INSTALLED,,175000,False,True,,False,,GOOD,,,False,,75,,
8091,5,HOUSE,VILLA,Kapellen,HYPER_EQUIPPED,4,2300000,False,True,,False,,AS_NEW,,,True,4022,627,4022,
8093,1,APARTMENT,FLAT_STUDIO,CCN,,,180000,,,,False,,GOOD,,,,,41,,
8094,2,APARTMENT,GROUND_FLOOR,Balen,INSTALLED,2,245000,,True,8,False,,,True,53,,,95,,
8095,3,APARTMENT,APARTMENT,ANTWERPEN,SEMI_EQUIPPED,,375000,,True,4,False,,GOOD,,,,,124,,
8096,2,APARTMENT,APARTMENT,Sint-Amandsberg,,,379000,,True,,False,,,,,,,114,,
8098,3,APARTMENT,APARTMENT,Antwerpen,INSTALLED,2,419900,False,True,5,False,,AS_NEW,,,False,,146,,
8097,1,APARTMENT,APARTMENT,ANTWERPEN,INSTALLED,,380000,,True,10,False,,,,,,,60,,
8099,6,APARTMENT,APARTMENT,Blankenberge,,2,620000,True,True,,False,,JUST_RENOVATED,,,False,,272,,
8100,2,APARTMENT,PENTHOUSE,Ixelles,HYPER_EQUIPPED,2,525000,False,True,43,False,,AS_NEW,,,False,,97,,
8102,2,APARTMENT,APARTMENT,Bruxelles,INSTALLED,2,595000,False,True,30,False,,GOOD,,,,,105,,
8101,2,APARTMENT,PENTHOUSE,Evere,HYPER_EQUIPPED,3,530000,True,True,42,False,,AS_NEW,,,False,,121,,
8103,3,APARTMENT,APARTMENT,Uccle,HYPER_EQUIPPED,3,625000,False,True,20,False,,JUST_RENOVATED,,,False,,172,,
8104,4,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,HYPER_EQUIPPED,2,849000,False,True,10,False,,AS_NEW,,,False,,212,,
8105,3,APARTMENT,APARTMENT,Hoboken,SEMI_EQUIPPED,2,238000,,True,4,False,,GOOD,,,,,100,,
8106,2,APARTMENT,APARTMENT,Zolder,,,265000,False,True,,False,,GOOD,,,,,104,,
8107,1,APARTMENT,DUPLEX,NAZARETH,INSTALLED,4,325000,,True,,False,,GOOD,,,,,89,,
8108,2,APARTMENT,APARTMENT,Knokke-Zoute,HYPER_EQUIPPED,3,1190000,False,True,,False,,JUST_RENOVATED,,,,,105,,
8109,2,HOUSE,HOUSE,FLÉMALLE-GRANDE,NOT_INSTALLED,2,230000,,True,16,False,,TO_RESTORE,,,,267,220,267,
8110,2,HOUSE,APARTMENT_BLOCK,FLÉMALLE-GRANDE,NOT_INSTALLED,2,230000,,True,16,False,,TO_RESTORE,,,,267,220,267,
8111,3,HOUSE,HOUSE,Aalst,INSTALLED,2,240000,False,True,10,False,,TO_RENOVATE,True,84,False,250,170,250,
8112,3,HOUSE,HOUSE,OTHÉE,INSTALLED,2,249000,,True,30,False,,,True,105,,230,153,230,
8113,4,HOUSE,HOUSE,Huy,SEMI_EQUIPPED,2,274000,,True,,False,,GOOD,,,False,270,300,270,
8116,3,HOUSE,HOUSE,Hansbeke,INSTALLED,,360000,,,,False,,,,,,810,172,810,
8115,3,HOUSE,HOUSE,Eeklo,INSTALLED,,279000,False,,,False,,TO_BE_DONE_UP,,,,390,160,390,
8114,4,HOUSE,APARTMENT_BLOCK,Huy,SEMI_EQUIPPED,2,274000,,True,,False,,GOOD,,,False,270,300,270,
8117,4,HOUSE,MIXED_USE_BUILDING,Antwerpen,INSTALLED,2,383000,False,,,False,,TO_BE_DONE_UP,,,False,150,300,150,
8118,4,APARTMENT,APARTMENT,De Haan,INSTALLED,,529000,False,,,False,,GOOD,,,,,171,,
8119,1,APARTMENT,SERVICE_FLAT,Merelbeke,,,539000,False,True,25,False,,AS_NEW,,,,,108,,
8121,3,HOUSE,HOUSE,Lembeke,INSTALLED,,549000,False,,,False,,GOOD,,,,1099,220,1099,
8120,2,HOUSE,HOUSE,Mechelen,HYPER_EQUIPPED,2,549000,False,True,29,False,,GOOD,True,278,False,486,201,486,
8123,5,HOUSE,HOUSE,Woluwe-Saint-Pierre,HYPER_EQUIPPED,2,995000,,True,,False,,AS_NEW,,,False,430,339,430,
8122,3,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,HYPER_EQUIPPED,,790000,False,True,8,False,,AS_NEW,,,False,,220,,
8124,5,HOUSE,VILLA,GREMBERGEN,INSTALLED,,995000,,True,,False,,,True,1605,True,2125,314,2125,
8125,5,HOUSE,VILLA,GREMBERGEN,INSTALLED,,995000,,True,,False,,,True,1605,True,2125,314,2125,
8126,7,HOUSE,HOUSE,Lebbeke,,2,1400000,False,True,,False,,TO_RENOVATE,True,2450,False,2696,782,2696,
8127,2,HOUSE,HOUSE,Ronse,HYPER_EQUIPPED,2,185000,False,True,28,False,,JUST_RENOVATED,,,False,92,150,92,
8128,2,APARTMENT,APARTMENT,Anderlecht,USA_HYPER_EQUIPPED,2,300000,False,True,6,False,,AS_NEW,,,False,,70,,
